covariate_id,covariate_name,analysis_id,concept_id
2211880501,"procedure_occurrence: Special treatment procedure (eg, total body irradiation, hemibody radiation, per oral or endocavitary irradiation)",501,2211880
2514418501,"procedure_occurrence: Office consultation for a new or established patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physic",501,2514418
2788845501,procedure_occurrence: Isolation,501,2788845
43527925501,"procedure_occurrence: Selective catheter placement, internal carotid artery, unilateral, with angiography of the ipsilateral intracranial carotid circulation and all associated radiological supervision and interpretation, includes angiography of the extracranial carotid and ce",501,43527925
43527927501,"procedure_occurrence: Selective catheter placement, vertebral artery, unilateral, with angiography of the ipsilateral vertebral circulation and all associated radiological supervision and interpretation, includes angiography of the cervicocerebral arch, when performed",501,43527927
43527928501,"procedure_occurrence: Selective catheter placement, external carotid artery, unilateral, with angiography of the ipsilateral external carotid circulation and all associated radiological supervision and interpretation (List separately in addition to code for primary procedure)",501,43527928
927169501,"procedure_occurrence: Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, [eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities]), by physician or other qualified health care professio",501,927169
2211374501,"procedure_occurrence: Radiologic examination, ribs, bilateral; 3 views",501,2211374
2211388501,"procedure_occurrence: Radiologic examination, spine, cervical; 2 or 3 views",501,2211388
2211393501,"procedure_occurrence: Radiologic examination, spine; thoracic, 3 views",501,2211393
2211404501,"procedure_occurrence: Computed tomography, thoracic spine; without contrast material",501,2211404
2314192501,"procedure_occurrence: Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, [eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities]), by physician or other qualified health care professio",501,2314192
2110916501,"procedure_occurrence: Removal of foreign body, external eye; conjunctival superficial",501,2110916
2109310501,"procedure_occurrence: Biopsy of liver, needle; when done for indicated purpose at time of other major procedure (List separately in addition to code for primary procedure)",501,2109310
2109509501,"procedure_occurrence: Repair umbilical hernia, age 5 years or older; incarcerated or strangulated",501,2109509
2109518501,"procedure_occurrence: Laparoscopy, surgical, repair, ventral, umbilical, spigelian or epigastric hernia (includes mesh insertion, when performed); reducible",501,2109518
2211311501,"procedure_occurrence: Radiologic examination, skull; complete, minimum of 4 views",501,2211311
2211537501,"procedure_occurrence: Cholangiography and/or pancreatography; intraoperative, radiological supervision and interpretation",501,2211537
2314227501,"procedure_occurrence: Chemotherapy administration; intravenous, push technique, each additional substance/drug (List separately in addition to code for primary procedure)",501,2314227
2314229501,"procedure_occurrence: Chemotherapy administration, intravenous infusion technique; up to 1 hour, single or initial substance/drug",501,2314229
2314233501,"procedure_occurrence: Chemotherapy administration, intravenous infusion technique; each additional sequential infusion (different substance/drug), up to 1 hour (List separately in addition to code for primary procedure)",501,2314233
2779536501,"procedure_occurrence: Drainage of Left Pleural Cavity with Drainage Device, Percutaneous Approach",501,2779536
4082979501,procedure_occurrence: MRI of head,501,4082979
2211412501,"procedure_occurrence: Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic; without contrast material",501,2211412
4106362204,condition_era group: Abrasion of lower limb,204,4106362
4106354204,condition_era group: Superficial injury of knee,204,4106354
4058350204,"condition_era group: Abrasion, knee",204,4058350
4166909204,condition_era group: Superficial injury of lower limb,204,4166909
4185197204,condition_era group: Finding related to falls,204,4185197
4152293204,condition_era group: Cheek injury,204,4152293
4052824204,condition_era group: Open wound of cheek,204,4052824
4152960204,condition_era group: Laceration of lower limb,204,4152960
4155039204,condition_era group: Laceration of knee,204,4155039
4155040204,condition_era group: Laceration of lower leg,204,4155040
4116650204,condition_era group: Lesion of nose,204,4116650
4051005204,condition_era group: Open wound of nose,204,4051005
4304002204,condition_era group: Eosinophil count raised,204,4304002
436389204,condition_era group: Cocaine dependence,204,436389
432302204,condition_era group: Cocaine dependence in remission,204,432302
40277917204,condition_era group: Intellectual disability,204,40277917
37111697204,condition_era group: Major depression with psychotic features,204,37111697
4250023204,condition_era group: Severe major depression with psychotic features,204,4250023
438406204,"condition_era group: Severe major depression, single episode, with psychotic features",204,438406
4009184204,condition_era group: Dream anxiety disorder,204,4009184
4164151204,condition_era group: Auditory hallucinations,204,4164151
4168681204,condition_era group: Irritability and anger,204,4168681
4188970204,condition_era group: Chronic disease of immune function,204,4188970
141663204,condition_era group: Osteomyelitis,204,141663
4167096204,condition_era group: Osteitis,204,4167096
134137204,condition_era group: Osteomyelitis of multiple sites,204,134137
72410204,condition_era group: Infection of bone,204,72410
4193176204,condition_era group: Musculoskeletal infective disorder,204,4193176
4131124204,condition_era group: Bone marrow disorder,204,4131124
46273162204,condition_era group: Bursitis of elbow,204,46273162
134453204,condition_era group: Bursitis,204,134453
194133204,condition_era group: Low back pain,204,194133
4341650204,condition_era group: Liver disorder due to infection,204,4341650
4073287204,condition_era group: Chronic infectious disease,204,4073287
198964204,condition_era group: Chronic hepatitis C,204,198964
4291005204,condition_era group: Viral hepatitis,204,4291005
194087204,condition_era group: Hepatitis due to infection,204,194087
4012113204,condition_era group: Chronic viral hepatitis,204,4012113
433595204,condition_era group: Edema,204,433595
433752204,condition_era group: Impulse control disorder,204,433752
436079204,condition_era group: Drug-induced mood disorder,204,436079
438130204,condition_era group: Opioid abuse,204,438130
442752204,condition_era group: Muscle pain,204,442752
36715562204,condition_era group: Infection of vertebra,204,36715562
4001298204,condition_era group: Osteomyelitis of vertebra,204,4001298
4205440204,condition_era group: Limbic disorder,204,4205440
26378204,condition_era group: Hyperpituitarism,204,26378
4030186204,condition_era group: Hyperprolactinemia,204,4030186
4041681204,condition_era group: System disorder of the nervous system,204,4041681
4043395204,condition_era group: Drug-induced akathisia,204,4043395
4108925204,condition_era group: Akathisia,204,4108925
4077577204,condition_era group: Moderate recurrent major depression,204,4077577
4151170204,condition_era group: Moderate depression,204,4151170
4307111204,condition_era group: Moderate major depression,204,4307111
4236484204,condition_era group: Paresthesia,204,4236484
4154801204,condition_era group: Observation of sensation,204,4154801
40479573204,condition_era group: Stimulant abuse,204,40479573
436954204,condition_era group: Drug abuse,204,436954
37018293204,condition_era group: Inflammatory disorder of jaw region,204,37018293
133794204,condition_era group: Chronic gingivitis,204,133794
4090111204,condition_era group: Gingival disease,204,4090111
4028241204,condition_era group: Chronic disease of teeth AND/OR supporting structures,204,4028241
4281516204,condition_era group: Gingivitis,204,4281516
137053204,condition_era group: Seborrheic dermatitis,204,137053
141095204,condition_era group: Acne,204,141095
4018852204,condition_era group: Acute genitourinary disorder,204,4018852
194081204,condition_era group: Acute cystitis,204,194081
195588204,condition_era group: Cystitis,204,195588
259153204,condition_era group: Pain in throat,204,259153
4029498204,condition_era group: Seizure disorder,204,4029498
4094061204,condition_era group: Infection by Ascomycetes,204,4094061
433968204,condition_era group: Candidiasis,204,433968
434005204,condition_era group: Morbid obesity,204,434005
439256204,"condition_era group: Bipolar affective disorder, currently manic, severe, with psychosis",204,439256
35624744204,"condition_era group: Bipolar disorder, most recent episode manic",204,35624744
440078204,"condition_era group: Bipolar affective disorder, current episode manic",204,440078
444094204,condition_era group: Finding related to pregnancy,204,444094
4058243204,"condition_era group: Diabetes mellitus during pregnancy, childbirth and the puerperium",204,4058243
43530950204,condition_era group: Complication occurring during pregnancy,204,43530950
4034966204,condition_era group: Hyperglycemic disorder in pregnancy,204,4034966
4024659204,condition_era group: Gestational diabetes mellitus,204,4024659
4056770204,condition_era group: Breast signs and symptoms,204,4056770
4103703204,condition_era group: Melena,204,4103703
4106357204,condition_era group: Abrasion of head,204,4106357
4055699204,condition_era group: Abrasion of face,204,4055699
4106681204,condition_era group: Abrasion of nose,204,4106681
4164344204,condition_era group: Superficial injury of face,204,4164344
4116705204,condition_era group: Open wound of skin of nose,204,4116705
36686082204,condition_era group: Lesion of skin of nose,204,36686082
4108637204,condition_era group: Superficial injury of nose,204,4108637
4086195204,condition_era group: Superficial injury of head,204,4086195
4168217204,condition_era group: Generalized hyperhidrosis,204,4168217
138565204,condition_era group: Hyperhidrosis,204,138565
42600414204,condition_era group: Tubulonephritis,204,42600414
4318544204,condition_era group: Renal tubular disorder,204,4318544
193253204,condition_era group: Nephritis,204,193253
4266367204,condition_era group: Influenza,204,4266367
4193169204,condition_era group: Viral respiratory infection,204,4193169
46273463204,condition_era group: Upper respiratory tract infection due to Influenza,204,46273463
4277745204,condition_era group: Disease due to Orthomyxoviridae,204,4277745
4239975204,condition_era group: Myocardial disease,204,4239975
3655971204,condition_era group: Atrial cardiopathy,204,3655971
4305210204,condition_era group: Atrioventricular conduction disorder,204,4305210
316135204,condition_era group: Atrioventricular block,204,316135
316139204,condition_era group: Heart failure,204,316139
439004204,condition_era group: Residual schizophrenia,204,439004
439297204,condition_era group: Nuclear senile cataract,204,439297
4133611204,condition_era group: Traumatic AND/OR non-traumatic brain injury,204,4133611
4200516204,condition_era group: Lesion of brain,204,4200516
443454204,condition_era group: Cerebral infarction,204,443454
4248028204,condition_era group: Supraventricular arrhythmia,204,4248028
4134586204,condition_era group: Chronic heart disease,204,4134586
4068155204,condition_era group: Atrial arrhythmia,204,4068155
4132088204,condition_era group: Acute heart disease,204,4132088
4154290204,condition_era group: Paroxysmal atrial fibrillation,204,4154290
4226399204,condition_era group: Fibrillation,204,4226399
4028367204,condition_era group: Acute disease of cardiovascular system,204,4028367
927075501,"procedure_occurrence: Tangential biopsy of skin (eg, shave, scoop, saucerize, curette); each separate/additional lesion (List separately in addition to code for primary procedure)",501,927075
2102252501,"procedure_occurrence: Adjacent tissue transfer or rearrangement, scalp, arms and/or legs; defect 10.1 sq cm to 30.0 sq cm",501,2102252
2102641501,"procedure_occurrence: Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and histopathologic preparation including routine stain(s) (",501,2102641
2110054501,procedure_occurrence: Incision and drainage of vulva or perineal abscess,501,2110054
2211768501,"procedure_occurrence: Ultrasound, pelvic (nonobstetric), real time with image documentation; limited or follow-up (eg, for follicles)",501,2211768
927100501,"procedure_occurrence: Ultrasound, elastography; parenchyma (eg, organ)",501,927100
2313772501,procedure_occurrence: Evaluation of oral and pharyngeal swallowing function,501,2313772
2313826501,"procedure_occurrence: Rhythm ECG, 1-3 leads; tracing only without interpretation and report",501,2313826
46257482501,"procedure_occurrence: Advance care planning including the explanation and discussion of advance directives such as standard forms (with completion of such forms, when performed), by the physician or other qualified health care professional; first 30 minutes, face-to-face with ",501,46257482
725005501,"procedure_occurrence: Anesthesia for lower intestinal endoscopic procedures, endoscope introduced distal to duodenum; not otherwise specified",501,725005
2313640501,procedure_occurrence: Gonioscopy (separate procedure),501,2313640
927188501,"procedure_occurrence: Remote monitoring of physiologic parameter(s) (eg, weight, blood pressure, pulse oximetry, respiratory flow rate), initial; set-up and patient education on use of equipment",501,927188
927189501,"procedure_occurrence: Remote monitoring of physiologic parameter(s) (eg, weight, blood pressure, pulse oximetry, respiratory flow rate), initial; device(s) supply with daily recording(s) or programmed alert(s) transmission, each 30 days",501,927189
40663506501,"procedure_occurrence: Telehealth consultation, emergency department or initial inpatient, typically 30 minutes communicating with the patient via telehealth",501,40663506
2109737501,"procedure_occurrence: Simple cystometrogram (CMG) (eg, spinal manometer)",501,2109737
2313633501,"procedure_occurrence: Ophthalmological services: medical examination and evaluation with initiation of diagnostic and treatment program; intermediate, new patient",501,2313633
2787280501,"procedure_occurrence: Monitoring of Central Nervous Electrical Activity, External Approach",501,2787280
2788036501,"procedure_occurrence: Respiratory Ventilation, Less than 24 Consecutive Hours",501,2788036
710016501,procedure_occurrence: Myocardial strain imaging using speckle tracking-derived assessment of myocardial mechanics (List separately in addition to codes for echocardiography imaging),501,710016
1314329501,"procedure_occurrence: Chemotherapy administration, intravenous infusion technique; initiation of infusion in the office/clinic setting using office/clinic pump/supplies, with continuation of the infusion in the community setting (e.g., home, domiciliary, rest home or assist...",501,1314329
2108119501,"procedure_occurrence: Transfusion, blood or blood components",501,2108119
2108253501,procedure_occurrence: Collection of blood specimen from a completely implantable venous access device,501,2108253
2211797501,"procedure_occurrence: Fluoroscopic guidance for central venous access device placement, replacement (catheter only or complete), or removal (includes fluoroscopic guidance for vascular access and catheter manipulation, any necessary contrast injections through access site or c",501,2211797
2211836501,procedure_occurrence: Therapeutic radiology simulation-aided field setting; complex,501,2211836
2313871501,"procedure_occurrence: Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, follow-up or limited study",501,2313871
2514529501,"procedure_occurrence: Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diag",501,2514529
40757143501,procedure_occurrence: Tympanometry and reflex threshold measurements,501,40757143
42628001501,procedure_occurrence: Myocardial strain imaging (quantitative assessment of myocardial mechanics using image-based analysis of local myocardial dynamics) (List separately in addition to code for primary procedure),501,42628001
2106527501,"procedure_occurrence: Laryngoscopy, flexible; diagnostic",501,2106527
2211337501,"procedure_occurrence: Computed tomography, soft tissue neck; with contrast material(s)",501,2211337
2102167501,"procedure_occurrence: Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm",501,2102167
42742552501,"procedure_occurrence: Hepatobiliary system imaging, including gallbladder when present",501,42742552
2108897501,"procedure_occurrence: Esophagogastroduodenoscopy, flexible, transoral; with transendoscopic balloon dilation of esophagus (less than 30 mm diameter)",501,2108897
2108918501,"procedure_occurrence: Laparoscopy, surgical, esophagogastric fundoplasty (eg, Nissen, Toupet procedures)",501,2108918
2108919501,"procedure_occurrence: Unlisted laparoscopy procedure, esophagus",501,2108919
2108981501,"procedure_occurrence: Unlisted laparoscopy procedure, stomach",501,2108981
2109238501,"procedure_occurrence: Incision of thrombosed hemorrhoid, external",501,2109238
2109246501,"procedure_occurrence: Hemorrhoidectomy, internal and external, single column/group",501,2109246
2109264501,"procedure_occurrence: Anoscopy; with removal of single tumor, polyp, or other lesion by hot biopsy forceps or bipolar cautery",501,2109264
2211523501,"procedure_occurrence: Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study",501,2211523
2211526501,"procedure_occurrence: Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study, including glucagon, when administered",501,2211526
2313605501,procedure_occurrence: Esophageal motility (manometric study of the esophagus and/or gastroesophageal junction) study with interpretation and report,501,2313605
2313617501,"procedure_occurrence: Esophageal balloon distension study, diagnostic, with provocation when performed",501,2313617
40757103501,"procedure_occurrence: Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed; without implantation of mesh",501,40757103
42742546501,"procedure_occurrence: Destruction by neurolytic agent, paravertebral facet joint nerve(s), with imaging guidance (fluoroscopy or CT); lumbar or sacral, single facet joint",501,42742546
42742547501,"procedure_occurrence: Destruction by neurolytic agent, paravertebral facet joint nerve(s), with imaging guidance (fluoroscopy or CT); lumbar or sacral, each additional facet joint (List separately in addition to code for primary procedure)",501,42742547
42742553501,"procedure_occurrence: Hepatobiliary system imaging, including gallbladder when present; with pharmacologic intervention, including quantitative measurement(s) when performed",501,42742553
710051501,"procedure_occurrence: Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or sch",501,710051
2108260501,"procedure_occurrence: Arterial puncture, withdrawal of blood for diagnosis",501,2108260
2211407501,"procedure_occurrence: Computed tomography, lumbar spine; without contrast material",501,2211407
2313789501,"procedure_occurrence: Cardiopulmonary resuscitation (eg, in cardiac arrest)",501,2313789
313217204,condition_era group: Atrial fibrillation,204,313217
4150852204,condition_era group: Finding related to orientation,204,4150852
4275423204,condition_era group: Supraventricular tachycardia,204,4275423
37018875204,condition_era group: Malignant neuroendocrine tumor,204,37018875
138255204,condition_era group: Abnormal cardiovascular function,204,138255
141038204,condition_era group: Diastolic dysfunction,204,141038
442310204,condition_era group: Acute heart failure,204,442310
436230204,condition_era group: Blood chemistry abnormal,204,436230
26727204,condition_era group: Hematemesis,204,26727
4291649204,condition_era group: Upper gastrointestinal bleeding,204,4291649
78508204,condition_era group: Arthralgia of the ankle and/or foot,204,78508
197236204,condition_era group: Uterine leiomyoma,204,197236
201817204,condition_era group: Benign neoplasm of female genital organ,204,201817
4054503204,condition_era group: Neoplasm of intra-abdominal organs,204,4054503
4131007204,condition_era group: Neoplasm of uterus,204,4131007
4113639204,condition_era group: Benign genital neoplasm,204,4113639
37016195204,condition_era group: Leiomyoma,204,37016195
195500204,condition_era group: Benign neoplasm of uterus,204,195500
45757399204,condition_era group: Mass of uterus,204,45757399
4131756204,condition_era group: Neoplasm of female genital organ,204,4131756
434911204,"condition_era group: Recurrent major depressive episodes, severe, with psychosis",204,434911
432285204,condition_era group: Recurrent major depressive episodes,204,432285
444243204,condition_era group: Neurosis,204,444243
435230204,condition_era group: Multiple personality disorder,204,435230
434889204,condition_era group: Dissociative disorder,204,434889
436658204,condition_era group: Vitamin deficiency,204,436658
4029269204,condition_era group: Deficiency of micronutrients,204,4029269
436070204,condition_era group: Vitamin D deficiency,204,436070
437677204,condition_era group: Abnormal findings on diagnostic imaging of lung,204,437677
441969204,condition_era group: Radiology result abnormal,204,441969
4256761204,condition_era group: Imaging result abnormal,204,4256761
4141640204,condition_era group: Perimenopausal disorder,204,4141640
439082204,condition_era group: Menopausal syndrome,204,439082
440387204,condition_era group: Cannabis dependence,204,440387
433180204,condition_era group: Hallucinogen dependence,204,433180
441547204,condition_era group: Oppositional defiant disorder,204,441547
443414204,condition_era group: Chronic post-traumatic stress disorder,204,443414
4002818204,condition_era group: Spasm of back muscles,204,4002818
75634204,condition_era group: Fracture malunion,204,75634
374384204,condition_era group: Cerebral ischemia,204,374384
381591204,condition_era group: Cerebrovascular disease,204,381591
4155030204,condition_era group: Laceration of head and neck,204,4155030
4152961204,condition_era group: Laceration of eye region,204,4152961
4049957204,condition_era group: Open wound of face,204,4049957
437247204,condition_era group: Anemia of chronic disease,204,437247
4043679204,condition_era group: Traumatic dislocation of joint,204,4043679
4194597204,condition_era group: Dislocation of hand joint,204,4194597
4053604204,condition_era group: Open wound of lower leg,204,4053604
4097962204,condition_era group: Open wound of lower limb,204,4097962
4059015204,condition_era group: Falls,204,4059015
4155032204,condition_era group: Laceration of cheek,204,4155032
4162441204,condition_era group: Laceration of nose,204,4162441
40486428204,condition_era group: Traumatic dislocation of interphalangeal joint of finger,204,40486428
40483172204,condition_era group: Stimulant dependence,204,40483172
436682204,condition_era group: Moderate intellectual disability,204,436682
443432204,condition_era group: Impaired cognition,204,443432
4304008204,condition_era group: Memory impairment,204,4304008
439147204,condition_era group: Amnesia,204,439147
4280726204,condition_era group: Seasonal allergic rhinitis,204,4280726
46273620204,condition_era group: Bursitis of upper limb,204,46273620
134452204,condition_era group: Olecranon bursitis,204,134452
4212540204,condition_era group: Chronic liver disease,204,4212540
197494204,condition_era group: Viral hepatitis C,204,197494
200763204,condition_era group: Chronic hepatitis,204,200763
438120204,condition_era group: Opioid dependence,204,438120
134718204,condition_era group: Hirsutism,204,134718
380378204,condition_era group: Epilepsy,204,380378
437528204,"condition_era group: Bipolar affective disorder, currently depressed, moderate",204,437528
439246204,"condition_era group: Mixed bipolar affective disorder, severe, with psychosis",204,439246
435875204,"condition_era group: Complication of pregnancy, childbirth and/or the puerperium",204,435875
4187096204,condition_era group: Fracture of lower limb,204,4187096
4185758204,condition_era group: Fracture of lower leg,204,4185758
4211657204,condition_era group: Closed fracture of lower leg,204,4211657
4307956204,condition_era group: Bipolar II disorder,204,4307956
4115406204,condition_era group: Pain of respiratory structure,204,4115406
4330445204,condition_era group: Pleuritic pain,204,4330445
45763846204,condition_era group: Hordeolum externum of lower eyelid,204,45763846
46270366204,condition_era group: Status epilepticus due to intractable idiopathic generalized epilepsy,204,46270366
46270367204,condition_era group: Status epilepticus due to refractory epilepsy,204,46270367
46270365204,condition_era group: Status epilepticus due to generalized idiopathic epilepsy,204,46270365
4332304204,condition_era group: Status epilepticus,204,4332304
136773204,condition_era group: Rosacea,204,136773
139099204,condition_era group: Ingrowing nail,204,139099
260139204,condition_era group: Acute bronchitis,204,260139
315078204,condition_era group: Palpitations,204,315078
4181680204,condition_era group: Finding related to awareness of heart beat,204,4181680
319034204,condition_era group: Hypertensive heart disease without congestive heart failure,204,319034
442604204,condition_era group: Hypertensive heart disease,204,442604
379031204,condition_era group: Pain in eye,204,379031
432303204,condition_era group: Cocaine abuse,204,432303
433577204,condition_era group: Hammer toe,204,433577
4101639204,condition_era group: Flexion deformity of toe,204,4101639
4069933204,condition_era group: Flexion deformity,204,4069933
433758204,condition_era group: Childhood emotional disorder,204,433758
437158204,condition_era group: Poisoning by analgesic drug,204,437158
40484944204,condition_era group: Poisoning by benzene,204,40484944
440919204,condition_era group: Poisoning by methadone,204,440919
40547222204,condition_era group: Infective dermatitis,204,40547222
4114506204,condition_era group: Infection - suppurative,204,4114506
4029295204,condition_era group: Folliculitis,204,4029295
442325204,condition_era group: Furuncle of foot,204,442325
4098950204,condition_era group: Sycosis,204,4098950
4163900204,condition_era group: Bacterial folliculitis,204,4163900
4294447204,condition_era group: Bacterial pyoderma,204,4294447
133547204,condition_era group: Pyoderma,204,133547
4220002204,condition_era group: Furuncle,204,4220002
4029803204,condition_era group: Bacterial infection of skin,204,4029803
4201258204,condition_era group: Boil of lower limb,204,4201258
36715557204,condition_era group: Pyogenic infection of skin and subcutaneous tissues caused by bacterium,204,36715557
443915204,condition_era group: Poisoning by autonomous nervous system drug,204,443915
4117689204,condition_era group: Bursitis of bursa of ankle and/or foot,204,4117689
46273161204,condition_era group: Bursitis of lower limb,204,46273161
4146581204,condition_era group: Mild intermittent asthma,204,4146581
4171917204,condition_era group: Localized edema,204,4171917
2314092501,"procedure_occurrence: Ambulatory continuous glucose monitoring of interstitial tissue fluid via a subcutaneous sensor for a minimum of 72 hours; physician or other qualified health care professional (office) provided equipment, sensor placement, hook-up, calibration of monitor",501,2314092
2314197501,"procedure_occurrence: Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and prepari",501,2314197
2728511501,"procedure_occurrence: Insertion of Monitoring Device into Upper Artery, Percutaneous Approach",501,2728511
2788037501,"procedure_occurrence: Respiratory Ventilation, 24-96 Consecutive Hours",501,2788037
2414389501,"procedure_occurrence: Unlisted special service, procedure or report",501,2414389
2109729501,"procedure_occurrence: Bladder irrigation, simple, lavage and/or instillation",501,2109729
2109733501,procedure_occurrence: Change of cystostomy tube; simple,501,2109733
2109905501,"procedure_occurrence: Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",501,2109905
2211333501,"procedure_occurrence: Computed tomography, maxillofacial area; without contrast material",501,2211333
2211350501,"procedure_occurrence: Magnetic resonance angiography, neck; without contrast material(s), followed by contrast material(s) and further sequences",501,2211350
2313701501,"procedure_occurrence: Treatment of speech, language, voice, communication, and/or auditory processing disorder; individual",501,2313701
2795845501,"procedure_occurrence: Electroconvulsive Therapy, Bilateral-Single Seizure",501,2795845
2795843501,"procedure_occurrence: Electroconvulsive Therapy, Unilateral-Single Seizure",501,2795843
42627986501,"procedure_occurrence: Radiologic examination, spine, entire thoracic and lumbar, including skull, cervical and sacral spine if performed (eg, scoliosis evaluation); minimum of 6 views",501,42627986
2313994501,"procedure_occurrence: Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; complete study",501,2313994
42742548501,"procedure_occurrence: Computed tomographic angiography, abdomen and pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing",501,42742548
2100780501,"procedure_occurrence: Cerebral perfusion analysis using computed tomography with contrast administration, including post-processing of parametric maps with determination of cerebral blood flow, cerebral blood volume, and mean transit time",501,2100780
2313983501,"procedure_occurrence: Complete bilateral noninvasive physiologic studies of upper or lower extremity arteries, 3 or more levels (eg, for lower extremity: ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental blood pressure",501,2313983
2313993501,"procedure_occurrence: Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; limited study",501,2313993
2313995501,"procedure_occurrence: Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; unilateral or limited study",501,2313995
2101926501,"procedure_occurrence: Debridement, muscle and/or fascia (includes epidermis, dermis, and subcutaneous tissue, if performed); first 20 sq cm or less",501,2101926
2101927501,"procedure_occurrence: Debridement, bone (includes epidermis, dermis, subcutaneous tissue, muscle and/or fascia, if performed); first 20 sq cm or less",501,2101927
2102253501,"procedure_occurrence: Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10 sq cm or less",501,2102253
2104373501,procedure_occurrence: Drainage of finger abscess; simple,501,2104373
2104720501,"procedure_occurrence: Amputation, finger or thumb, primary or secondary, any joint or phalanx, single, including neurectomies; with direct closure",501,2104720
2104721501,"procedure_occurrence: Amputation, finger or thumb, primary or secondary, any joint or phalanx, single, including neurectomies; with local advancement flaps (V-Y, hood)",501,2104721
2213286501,procedure_occurrence: Decalcification procedure (List separately in addition to code for surgical pathology examination),501,2213286
2313872501,"procedure_occurrence: Echocardiography, transesophageal, real-time with image documentation (2D) (with or without M-mode recording); including probe placement, image acquisition, interpretation and report",501,2313872
2313879501,"procedure_occurrence: Doppler echocardiography, pulsed wave and/or continuous wave with spectral display (List separately in addition to codes for echocardiographic imaging); complete",501,2313879
2313992501,"procedure_occurrence: Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; complete study",501,2313992
42628093501,"procedure_occurrence: Occupational therapy evaluation, high complexity, requiring these components: An occupational profile and medical and therapy history, which includes review of medical and/or therapy records and extensive additional review of physical, cognitive, or psych",501,42628093
2211416501,"procedure_occurrence: Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; cervical",501,2211416
2314104501,procedure_occurrence: Electroencephalogram (EEG); including recording awake and asleep,501,2314104
2616271501,"procedure_occurrence: Transthoracic echocardiography with contrast, or without contrast followed by with contrast, real-time with image documentation (2d), includes m-mode recording, when performed, complete, with spectral doppler echocardiography, and with color flow doppl...",501,2616271
37017030501,procedure_occurrence: Magnetic resonance imaging myelography,501,37017030
710023501,"procedure_occurrence: Electroencephalogram (EEG), without video, review of data, technical description by EEG technologist, each increment of 12-26 hours; unmonitored",501,710023
2102156501,"procedure_occurrence: Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",501,2102156
2100993501,procedure_occurrence: Anesthesia for hernia repairs in lower abdomen; ventral and incisional hernias,501,2100993
2213281501,"procedure_occurrence: Level II - Surgical pathology, gross and microscopic examination Appendix, incidental Fallopian tube, sterilization Fingers/toes, amputation, traumatic Foreskin, newborn Hernia sac, any location Hydrocele sac Nerve Skin, plastic repair Sympathetic ganglio",501,2213281
2313843501,"procedure_occurrence: External patient and, when performed, auto activated electrocardiographic rhythm derived event recording with symptom-related memory loop with remote download capability up to 30 days, 24-hour attended monitoring; transmission and analysis",501,2313843
2313941501,"procedure_occurrence: Evaluation of cardiovascular function with tilt table evaluation, with continuous ECG monitoring and intermittent blood pressure monitoring, with or without pharmacological intervention",501,2313941
2314271501,procedure_occurrence: Application of a modality to 1 or more areas; vasopneumatic devices,501,2314271
