"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
41160319,"Clozapine 25 MG Oral Tablet [Clozapin Dura] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2358281","2017-08-24","2099-12-31",
45247500,"ziprasidone 20 MG Injection [Geodon]","Drug","NDC","11-digit NDC",,"00049392020","2013-10-01","2099-12-31",
21035417,"Clozapine 100 MG Oral Tablet [Zaponex] Box of 500","Drug","RxNorm Extension","Branded Drug Box","S","OMOP410100","2017-08-24","2099-12-31",
21045278,"Clozapine 100 MG Oral Tablet [Clozaril] Box of 100 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP410095","2017-08-24","2099-12-31",
4146003,"Maternal tobacco use","Observation","SNOMED","Clinical Finding","S","427189007","2007-07-31","2099-12-31",
2909008,"lurasidone 20 MG Oral Tablet [Latuda] Box of 7","Drug","RxNorm Extension","Branded Drug Box","S","OMOP5125751","2021-06-30","2099-12-31",
42656808,"Clozapine 100 MG Oral Tablet Box of 30 by Sandoz","Drug","RxNorm Extension","Marketed Product","S","OMOP4868377","2019-11-01","2099-12-31",
44429489,"Clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00591252801","2016-02-01","2019-02-01","D"
41253519,"Clozapine 25 MG Oral Tablet [Clozapin Hexal] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2451481","2017-08-24","2099-12-31",
43151065,"Clozapine 25 MG Oral Tablet [CLOZAPINE MYLAN]","Drug","RxNorm Extension","Branded Drug","S","OMOP494425","2017-08-24","2099-12-31",
41222548,"Clozapine 200 MG Oral Tablet [Clozapin Biomo] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2420510","2017-08-24","2099-12-31",
21091991,"olanzapine 10 MG Injection [Zyprexa] Box of 1","Drug","RxNorm Extension","Branded Drug Box","S","OMOP368627","2017-08-24","2099-12-31",
44190462,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 2 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP3067185","2017-10-06","2099-12-31",
41199665,"Clozapine 100 MG Oral Tablet [Elcrit] Box of 20 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2397627","2017-08-24","2099-12-31",
41097543,"Clozapine 50 MG Oral Tablet [Clozapin Biomo] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295505","2017-08-24","2099-12-31",
44093632,"Clozapine 100 MG [Pms-Clozapine]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP1088263","2017-08-24","2099-12-31",
44190781,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 2","Drug","RxNorm Extension","Quant Branded Box","S","OMOP3067504","2017-10-06","2099-12-31",
44916108,"risperidone 12.5 MG Injection [Risperdal]","Drug","NDC","11-digit NDC",,"50458030911","2007-07-01","2099-12-31",
44416833,"clozapine 100 MG Oral Tablet [Clozaril]","Drug","NDC","11-digit NDC",,"69809012705","2016-07-01","2099-12-31",
36391496,"clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862090001","2020-11-01","2099-12-31",
41160321,"Clozapine 25 MG Oral Tablet [Clozapin 1a Pharma] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2358283","2017-08-24","2099-12-31",
40847973,"Clozapine 100 MG Oral Tablet [Clozapin Neuraxpharm] Box of 90","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2045935","2017-08-24","2099-12-31",
2908911,"lurasidone 40 MG Oral Tablet [Latuda] Box of 90","Drug","RxNorm Extension","Branded Drug Box","S","OMOP5125656","2021-06-30","2099-12-31",
41128873,"Clozapine 50 MG Oral Tablet [Clozapin Abz] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2326835","2017-08-24","2099-12-31",
45308041,"risperidone 25 MG Injection [Risperdal]","Drug","NDC","11-digit NDC",,"50458030611","2009-01-01","2099-12-31",
44432329,"clozapine 50 MG Oral Tablet","Drug","NDC","11-digit NDC",,"65862084501","2017-01-01","2099-12-31",
45198819,"Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet","Drug","NDC","11-digit NDC",,"00591354360","2016-08-01","2099-12-31",
40941437,"Clozapine 100 MG Oral Tablet [Clozapin Abz] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2139399","2017-08-24","2099-12-31",
21172949,"Clozapine 25 MG Oral Tablet [Clozaril] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP410059","2017-08-24","2099-12-31",
36059022,"clozapine 100 MG Disintegrating Oral Tablet [Zaponex] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP4984695","2020-08-17","2099-12-31",
4046886,"Smoking reduced","Observation","SNOMED","Clinical Finding","S","134406006","2002-01-31","2099-12-31",
44160403,"aripiprazole 400 MG Injection [Abilify] Box of 1 by European","Drug","RxNorm Extension","Marketed Product","S","OMOP3037126","2017-10-06","2099-12-31",
43639283,"Clozapine 100 MG [Clozapin Dura]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP948016","2017-08-24","2099-12-31",
44433013,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"16729014216","2017-05-01","2099-12-31",
19094,"Toxic effect of chewing tobacco, accidental (unintentional)","Condition","ICD10CM","6-char nonbill code",,"T65.211","2014-01-01","2099-12-31",
764567,"Former smokeless tobacco user","Observation","SNOMED","Clinical Finding","S","456711000124105","2018-03-01","2099-12-31",
36178064,"clozapine 50 MG/ML Oral Suspension [Versacloz]","Drug","NDC","11-digit NDC",,"52817060138","2018-07-01","2099-12-31",
40221861,"Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Buproban]","Drug","RxNorm","Branded Drug","S","993524","2010-07-04","2099-12-31",
19047064,"olanzapine 2.5 MG Oral Tablet [Zyprexa]","Drug","RxNorm","Branded Drug","S","212405","1970-01-01","2099-12-31",
19128380,"olanzapine 5 MG Disintegrating Oral Tablet [Zyprexa]","Drug","RxNorm","Branded Drug","S","754506","2008-03-02","2099-12-31",
44073816,"Clozapine 25 MG Oral Tablet [Gen-Clozapine]","Drug","RxNorm Extension","Branded Drug","S","OMOP1068447","2017-08-24","2099-12-31",
43216992,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494447","2017-08-24","2099-12-31",
44190367,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP3067090","2017-10-06","2099-12-31",
43216990,"Clozapine 25 MG Oral Tablet [CLOZAPINE PANPHARMA] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494438","2017-08-24","2099-12-31",
36059024,"clozapine 100 MG Disintegrating Oral Tablet [Zaponex]","Drug","RxNorm Extension","Branded Drug","S","OMOP4984697","2020-08-17","2099-12-31",
44190818,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP3067541","2017-10-06","2099-12-31",
45247980,"clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00093435901","2007-07-01","2099-12-31",
45281330,"olanzapine 210 MG Injection [Zyprexa]","Drug","NDC","11-digit NDC",,"00002763511","2015-12-01","2099-12-31",
45191248,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"57664034713","2007-06-01","2099-12-31",
40744041,"Clozapine 50 MG Oral Tablet [Denzapine] Box of 100 by Britannia","Drug","RxNorm Extension","Marketed Product","S","OMOP4713196","2018-06-04","2099-12-31",
4044775,"Occasional cigarette smoker","Observation","SNOMED","Clinical Finding","S","230059006","2002-01-31","2099-12-31",
44190625,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 2 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP3067348","2017-10-06","2099-12-31",
41003770,"Clozapine 100 MG Oral Tablet [Clozapin Neuraxpharm] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2201732","2017-08-24","2099-12-31",
43271682,"Clozapine Oral Suspension [Clopine]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP528907","2017-08-24","2099-12-31",
764104,"Cigarette smoker (1-4 cigarettes/day)","Observation","SNOMED","Clinical Finding","S","450821000124107","2016-09-01","2099-12-31",
764150,"Tobacco non-user","Observation","SNOMED","Clinical Finding","S","451371000124109","2016-09-01","2099-12-31",
46275751,"aripiprazole 7.5 MG/ML Injection [Abilify]","Drug","RxNorm","Branded Drug","S","1659787","2015-09-08","2099-12-31",
44991496,"ziprasidone 80 MG Oral Capsule [Geodon]","Drug","NDC","11-digit NDC",,"00049399041","2007-06-01","2099-12-31",
41199663,"Clozapine 200 MG Oral Tablet Box of 90 by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2397625","2017-08-24","2099-12-31",
41253521,"Clozapine 50 MG Oral Tablet [LEPONEX] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2451483","2017-08-24","2099-12-31",
41086719,"Clozapine 50 MG Oral Tablet Box of 250","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2284681","2017-08-24","2099-12-31",
4058137,"Trying to give up smoking","Observation","SNOMED","Clinical Finding","S","160616005","2002-01-31","2099-12-31",
36278307,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] by Janssen","Drug","RxNorm Extension","Marketed Product","S","OMOP3129182","2017-10-01","2099-12-31",
45171457,"clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51079092101","2007-06-01","2099-12-31",
41074247,"Clozapine 50 MG Oral Tablet [Clozapin Ct] Box of 50 by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2272209","2017-08-24","2099-12-31",
2908913,"lurasidone 40 MG Oral Tablet [Latuda] Box of 14","Drug","RxNorm Extension","Branded Drug Box","S","OMOP5125658","2021-06-30","2099-12-31",
41011796,"Clozapine 25 MG Oral Tablet [Clozapin Neuraxpharm] Box of 20 by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2209758","2017-08-24","2099-12-31",
45069390,"clozapine 200 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51079074920","2010-07-01","2099-12-31",
40887247,"Clozapine 50 MG Oral Tablet [Clozapin Biomo] Box of 100 by biomo","Drug","RxNorm Extension","Marketed Product","S","OMOP2085209","2017-08-24","2099-12-31",
35407834,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 14 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP1141419","2017-08-24","2099-12-31",
21074881,"Clozapine 25 MG Oral Tablet [Zaponex] Box of 500 by TEVA","Drug","RxNorm Extension","Marketed Product","S","OMOP410071","2017-08-24","2099-12-31",
581476,"Home Visit","Visit","Visit","Visit","S","OMOP4822459","1970-01-01","2099-12-31",
45367338,"clozapine 50 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00093440493","2007-10-01","2099-12-31",
41191476,"Clozapine 50 MG Oral Tablet [Clozapin Tad] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2389438","2017-08-24","2099-12-31",
4233486,"Current non smoker but past smoking history unknown","Observation","SNOMED","Clinical Finding","S","405746006","2004-01-31","2099-12-31",
40999763,"lurasidone 80 MG Oral Tablet [Latuda] Box of 56","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2197725","2017-08-24","2099-12-31",
41036963,"aripiprazole 5.77 MG/ML Injection [Abilify]","Drug","RxNorm Extension","Branded Drug","S","OMOP2234925","2017-08-24","2099-12-31",
44167978,"aripiprazole 400 MG Injection [Abilify] Box of 1 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP3044701","2017-10-06","2099-12-31",
21074878,"Clozapine 25 MG Oral Tablet Box of 84","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP410046","2017-08-24","2099-12-31",
21055085,"Clozapine 100 MG Oral Tablet [Zaponex] by TEVA","Drug","RxNorm Extension","Marketed Product","S","OMOP410097","2017-08-24","2099-12-31",
43263826,"paliperidone 100 MG Injection [Invega]","Drug","RxNorm Extension","Branded Drug","S","OMOP556505","2017-08-24","2099-12-31",
800933,"clozapine 100 MG Disintegrating Oral Tablet","Drug","RxNorm","Clinical Drug","S","476177","1970-01-01","2099-12-31",
1225164,"clozapine 50 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862090105","2021-01-01","2099-12-31",
19016821,"olanzapine 10 MG Oral Tablet [Zyprexa]","Drug","RxNorm","Branded Drug","S","153048","1970-01-01","2099-12-31",
727944,"CLOZAPINE - clozapine tablet","Drug","SPL","Prescription Drug","C","17cfeede-2f72-ebe4-4b63-fdd7ed149231","2021-02-11","2099-12-31",
40855902,"Clozapine 50 MG Oral Tablet [Clozapin Neuraxpharm] Box of 50 by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2053864","2017-08-24","2099-12-31",
41168260,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 50 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2366222","2017-08-24","2099-12-31",
36057298,"lurasidone 37 MG Oral Tablet [Latuda] by DE","Drug","RxNorm Extension","Marketed Product","S","OMOP4982811","2020-08-17","2099-12-31",
40910092,"Clozapine 100 MG Oral Tablet [Clozapin Neuraxpharm] Box of 60","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2108054","2017-08-24","2099-12-31",
40887245,"Clozapine 50 MG Oral Tablet [Clozapin Sandoz] Box of 50 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2085207","2017-08-24","2099-12-31",
43693222,"Clozapine 100 MG Oral Tablet [Elcrit]","Drug","RxNorm Extension","Branded Drug","S","OMOP948028","2017-08-24","2099-12-31",
21074883,"Clozapine 100 MG Oral Tablet [Zaponex]","Drug","RxNorm Extension","Branded Drug","S","OMOP410096","2017-08-24","2099-12-31",
1972341,"clozapine 50 MG Oral Tablet Box of 100 by Puren","Drug","RxNorm Extension","Marketed Product","S","OMOP5164907","2022-01-28","2099-12-31",
2909004,"lurasidone 20 MG Oral Tablet [Latuda] Box of 30","Drug","RxNorm Extension","Branded Drug Box","S","OMOP5125748","2021-06-30","2099-12-31",
41412305,"1.3 ML aripiprazole 5.77 MG/ML Injection [Abilify] Box of 1","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2610267","2017-08-24","2099-12-31",
800921,"clozapine 50 MG Oral Tablet","Drug","RxNorm","Clinical Drug","S","429212","1970-01-01","2099-12-31",
800935,"clozapine 100 MG Disintegrating Oral Tablet [Fazaclo]","Drug","RxNorm","Branded Drug","S","542977","2005-09-11","2099-12-31",
41168262,"Clozapine 100 MG Oral Tablet [Clozapin 1a Pharma] Box of 50 by 1 A","Drug","RxNorm Extension","Marketed Product","S","OMOP2366224","2017-08-24","2099-12-31",
4232375,"Aggressive ex-smoker","Observation","SNOMED","Clinical Finding","S","360900008","2002-01-31","2099-12-31",
36057296,"lurasidone 37 MG Oral Tablet [Latuda] Box of 28 by Originalis B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4982809","2020-08-17","2099-12-31",
40855900,"Clozapine 25 MG Oral Tablet [Elcrit] Box of 20 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2053862","2017-08-24","2099-12-31",
40910094,"Clozapine 100 MG Oral Tablet [Clozapin Ct] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2108056","2017-08-24","2099-12-31",
41058856,"Risperidone 37.5 MG Injection [Risperdal] Box of 2","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2256818","2017-08-24","2099-12-31",
40221863,"Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Zyban]","Drug","RxNorm","Branded Drug","S","993954","2010-07-04","2099-12-31",
43585106,"Clozapine 100 MG [Clozapin Abz]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP948012","2017-08-24","2099-12-31",
44190814,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 5 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP3067537","2017-10-06","2099-12-31",
43603155,"Clozapine 50 MG Oral Tablet [Clozapin Abz] by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP948068","2017-08-24","2099-12-31",
43206071,"Clozapine 100 MG [LEPONEX]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP494396","2017-08-24","2099-12-31",
36059026,"clozapine 50 MG Disintegrating Oral Tablet [Zaponex] Box of 28 by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4984699","2020-08-17","2099-12-31",
41011798,"Clozapine 50 MG Oral Tablet [Clozapin Sandoz] Box of 20 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2209760","2017-08-24","2099-12-31",
2908915,"lurasidone 40 MG Oral Tablet [Latuda] Box of 7","Drug","RxNorm Extension","Branded Drug Box","S","OMOP5125660","2021-06-30","2099-12-31",
41074245,"Clozapine 50 MG Oral Tablet [Clozapin Hexal] Box of 100 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2272207","2017-08-24","2099-12-31",
36787617,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 30 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP4775883","2018-09-01","2099-12-31",
36481058,"clozapine 50 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862027201","2017-11-01","2099-12-31",
1225161,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862090205","2021-01-01","2099-12-31",
45568046,"Exposure to (parental) (environmental) tobacco smoke in the perinatal period","Observation","ICD10CM","5-char billing code",,"P96.81","1970-01-01","2099-12-31",
40855899,"Clozapine 100 MG Oral Tablet [Clozapin Beta] Box of 50 by Betapharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2053861","2017-08-24","2099-12-31",
41340635,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 2","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2538597","2017-08-24","2099-12-31",
41315799,"Clozapine 200 MG Oral Tablet [Clozapin Tad] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2513761","2017-08-24","2099-12-31",
41168257,"Clozapine 200 MG Oral Tablet [Clozapin Biomo] Box of 20 by biomo","Drug","RxNorm Extension","Marketed Product","S","OMOP2366219","2017-08-24","2099-12-31",
19004691,"clozapine 100 MG Oral Tablet [Clozaril]","Drug","RxNorm","Branded Drug","S","104776","1970-01-01","2099-12-31",
36380456,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00904708761","2020-10-01","2099-12-31",
37498338,"clozapine 200 MG Oral Tablet [Clozaril]","Drug","RxNorm","Branded Drug","S","2269079","2020-05-04","2099-12-31",
41074237,"Clozapine 200 MG Oral Tablet [Clozapin Hexal] Box of 50 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2272199","2017-08-24","2099-12-31",
44190628,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 2 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP3067351","2017-10-06","2099-12-31",
40744044,"Clozapine 200 MG Oral Tablet [Denzapine] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP4713193","2018-06-04","2099-12-31",
41003775,"Clozapine 50 MG Oral Tablet [Clozapin Ratiopharm]","Drug","RxNorm Extension","Branded Drug","S","OMOP2201737","2017-08-24","2099-12-31",
41058960,"Risperidone 25 MG/ML Injection [Risperdal] Box of 1","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2256922","2017-08-24","2099-12-31",
44184256,"Risperidone 18.8 MG/ML Injection [Risperdal] Box of 1","Drug","RxNorm Extension","Branded Drug Box","S","OMOP3060979","2017-10-06","2099-12-31",
437264,"Tobacco dependence syndrome","Condition","SNOMED","Clinical Finding","S","89765005","2002-01-31","2099-12-31",
19128377,"olanzapine 10 MG Disintegrating Oral Tablet [Zyprexa]","Drug","RxNorm","Branded Drug","S","754503","2008-03-02","2099-12-31",
43216987,"Clozapine 100 MG Oral Tablet [CLOZAPINE PANPHARMA] Box of 28 by Panpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP494409","2017-08-24","2099-12-31",
43585109,"Clozapine 50 MG Oral Tablet [Clozapin Hexal] by Hexal","Drug","RxNorm Extension","Marketed Product","S","OMOP948073","2017-08-24","2099-12-31",
19112717,"clozapine 12.5 MG Oral Tablet [Ivax brand of clozapine]","Drug","RxNorm","Branded Drug","S","484770","1970-01-01","2099-12-31",
36059029,"clozapine 50 MG Disintegrating Oral Tablet [Zaponex]","Drug","RxNorm Extension","Branded Drug","S","OMOP4984702","2020-08-17","2099-12-31",
43603156,"Clozapine 50 MG Oral Tablet [Clozapin Hexal]","Drug","RxNorm Extension","Branded Drug","S","OMOP948072","2017-08-24","2099-12-31",
44190372,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 2 by Aca Mueller","Drug","RxNorm Extension","Marketed Product","S","OMOP3067095","2017-10-06","2099-12-31",
36380458,"clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00904708961","2020-10-01","2099-12-31",
40744046,"Clozapine 100 MG Oral Tablet [Zaponex] Box of 84 by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4713191","2018-06-04","2099-12-31",
41074239,"Clozapine 200 MG Oral Tablet [Clozapin Beta] Box of 20 by Betapharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2272201","2017-08-24","2099-12-31",
41003773,"Clozapine 100 MG Oral Tablet [Clozapin Ct] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2201735","2017-08-24","2099-12-31",
40486518,"Failed attempt to stop smoking","Observation","SNOMED","Clinical Finding","S","446172000","2011-01-31","2099-12-31",
45585167,"Toxic effect of tobacco cigarettes, assault, subsequent encounter","Condition","ICD10CM","7-char billing code",,"T65.223D","1970-01-01","2099-12-31",
41011795,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 20 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2209757","2017-08-24","2099-12-31",
4141783,"Ex-heavy cigarette smoker (20-39/day)","Observation","SNOMED","Clinical Finding","S","266924008","2002-01-31","2099-12-31",
43287961,"Clozapine 200 MG Oral Tablet [Clopine]","Drug","RxNorm Extension","Branded Drug","S","OMOP528923","2017-08-24","2099-12-31",
2040369,"clozapine 25 MG Oral Tablet [Clozaril] by Whanin","Drug","RxNorm Extension","Marketed Product","S","OMOP4940002","2020-07-31","2099-12-31",
41074240,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 100 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2272202","2017-08-24","2099-12-31",
43293393,"Clozapine 100 MG [Clopine]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP528914","2017-08-24","2099-12-31",
35603053,"olanzapine Injection [Zyprexa]","Drug","RxNorm","Branded Drug Form","S","1718927","2016-05-02","2099-12-31",
45294132,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"57664034788","2007-06-01","2099-12-31",
1225163,"clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862090005","2021-01-01","2099-12-31",
2617450,"SMOKING AND TOBACCO USE CESSATION COUNSELING VISIT; INTENSIVE MINUTES","Procedure","HCPCS","HCPCS","S","G0376","1970-01-01","2011-10-30",
41168259,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 100 by Orifarm Leverkus","Drug","RxNorm Extension","Marketed Product","S","OMOP2366221","2017-08-24","2099-12-31",
40855897,"Clozapine 100 MG Oral Tablet [Clozapin Sandoz] Box of 50 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2053859","2017-08-24","2099-12-31",
40910091,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 250","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2108053","2017-08-24","2099-12-31",
4052465,"Ex-pipe smoker","Observation","SNOMED","Clinical Finding","S","160620009","2002-01-31","2099-12-31",
36057301,"lurasidone 37 MG Oral Tablet [Latuda] by Originalis B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4982814","2020-08-17","2099-12-31",
749672,"CLOZAPINE - clozapine tablet","Drug","SPL","Prescription Drug","C","4bb4e035-7dbc-4582-8e46-3f128f6c2790","2022-03-18","2099-12-31",
40855894,"Clozapine 200 MG Oral Tablet [Clozapin Ratiopharm] Box of 20 by Ratiopharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2053856","2017-08-24","2099-12-31",
36258872,"olanzapine 10 MG Injection [Zyprexa] by Eli Lilly","Drug","RxNorm Extension","Marketed Product","S","OMOP3109747","2017-10-01","2099-12-31",
41315802,"Clozapine 100 MG Oral Tablet [Clozapin Hexal] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2513764","2017-08-24","2099-12-31",
36057306,"lurasidone 18.5 MG Oral Tablet [Latuda] Box of 28 by Sunovion","Drug","RxNorm Extension","Marketed Product","S","OMOP4982819","2020-08-17","2099-12-31",
41066005,"Clozapine 100 MG Oral Tablet [Clozapin 1a Pharma] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2263967","2017-08-24","2099-12-31",
40980471,"Clozapine 50 MG Oral Tablet [Clozapin Ct] Box of 20 by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2178433","2017-08-24","2099-12-31",
4148415,"Ex-trivial cigarette smoker (<1/day)","Observation","SNOMED","Clinical Finding","S","266921000","2002-01-31","2099-12-31",
40972398,"Clozapine 100 MG Oral Tablet [Elcrit] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2170360","2017-08-24","2099-12-31",
41292611,"Clozapine 100 MG Oral Tablet [Clozapin 1a Pharma] Box of 100 by 1 A","Drug","RxNorm Extension","Marketed Product","S","OMOP2490573","2017-08-24","2099-12-31",
41261473,"Clozapine 25 MG Oral Tablet [Elcrit] Box of 50 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2459435","2017-08-24","2099-12-31",
4043052,"Never used snuff","Observation","SNOMED","Clinical Finding","S","228492003","2002-01-31","2099-12-31",
43280272,"lurasidone 80 MG Oral Tablet [Latuda] Box of 30","Drug","RxNorm Extension","Branded Drug Box","S","OMOP557415","2017-08-24","2099-12-31",
41261471,"Clozapine 100 MG Oral Tablet [Clozapin Beta] Box of 20 by Betapharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2459433","2017-08-24","2099-12-31",
36266401,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 30 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP3117276","2017-10-01","2099-12-31",
937680,"Patient identified as tobacco user did not receive tobacco cessation intervention (counseling and/or pharmacotherapy), reason not given","Observation","HCPCS","HCPCS","S","G9908","2018-01-01","2099-12-31",
45546629,"Toxic effect of other tobacco and nicotine, intentional self-harm, sequela","Condition","ICD10CM","7-char billing code",,"T65.292S","1970-01-01","2099-12-31",
45594844,"Toxic effect of tobacco cigarettes, assault, initial encounter","Condition","ICD10CM","7-char billing code",,"T65.223A","1970-01-01","2099-12-31",
40918100,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 100 by Gerke","Drug","RxNorm Extension","Marketed Product","S","OMOP2116062","2017-08-24","2099-12-31",
36059046,"clozapine Disintegrating Oral Tablet [Zaponex]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP4984718","2020-08-17","2099-12-31",
