cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
2379,2,4171919204,-5,-0.0172,0,database_schema
2379,1,4171919204,-5,-0.0172,0,database_schema
2379,3,4171919204,-5,-0.0172,0,database_schema
2379,9,197304204,6,0.0206,0.1421,database_schema
2379,9,4132314204,5,0.0172,0.1299,database_schema
2379,9,74719204,-5,-0.0172,0,database_schema
2379,9,376564204,-5,-0.0172,0,database_schema
2379,9,4028969204,-5,-0.0172,0,database_schema
2379,9,4108636204,8,0.0275,0.1635,database_schema
2379,9,4312493204,-5,-0.0172,0,database_schema
2379,10,376564204,-5,-0.0172,0,database_schema
2379,10,379185204,-5,-0.0172,0,database_schema
2379,10,4270897204,9,0.0309,0.1731,database_schema
2379,10,373638204,-5,-0.0172,0,database_schema
2379,10,4312493204,-5,-0.0172,0,database_schema
2379,10,46269998204,7,0.0241,0.1532,database_schema
2379,1,36713915204,8,0.0275,0.1635,database_schema
2379,1,36713926204,9,0.0309,0.1731,database_schema
2379,1,4174977204,7,0.0241,0.1532,database_schema
2379,1,376683204,5,0.0172,0.1299,database_schema
2379,10,4174977204,9,0.0309,0.1731,database_schema
2379,10,376683204,7,0.0241,0.1532,database_schema
2379,1,37016342204,-5,-0.0172,0,database_schema
2379,10,37016342204,-5,-0.0172,0,database_schema
2379,10,37017431204,-5,-0.0172,0,database_schema
2379,8,40483172204,-5,-0.0172,0,database_schema
2379,2,141934204,5,0.0172,0.1299,database_schema
2379,2,4172432204,5,0.0172,0.1299,database_schema
2379,10,141934204,12,0.0412,0.1988,database_schema
2379,9,4230905204,-5,-0.0172,0,database_schema
2379,9,141934204,-5,-0.0172,0,database_schema
2379,9,4172432204,-5,-0.0172,0,database_schema
2379,10,4029423204,5,0.0172,0.1299,database_schema
2379,9,4048393204,-5,-0.0172,0,database_schema
2379,5,37311784204,7,0.0241,0.1532,database_schema
2379,9,443283204,-5,-0.0172,0,database_schema
2379,9,35622961204,8,0.0275,0.1635,database_schema
2379,9,37109940204,5,0.0172,0.1299,database_schema
2379,2,35622961204,6,0.0206,0.1421,database_schema
2379,2,4244690204,6,0.0206,0.1421,database_schema
2379,2,37109940204,-5,-0.0172,0,database_schema
2379,3,35622961204,-5,-0.0172,0,database_schema
2379,3,4287544204,-5,-0.0172,0,database_schema
2379,5,35622961204,5,0.0172,0.1299,database_schema
2379,5,37109940204,-5,-0.0172,0,database_schema
2379,5,4287544204,5,0.0172,0.1299,database_schema
2379,5,4220618204,-5,-0.0172,0,database_schema
2379,4,4244690204,-5,-0.0172,0,database_schema
2379,4,432876204,-5,-0.0172,0,database_schema
2379,6,35622961204,-5,-0.0172,0,database_schema
2379,6,4244690204,-5,-0.0172,0,database_schema
2379,6,4287544204,-5,-0.0172,0,database_schema
2379,9,440674204,-5,-0.0172,0,database_schema
2379,9,4148593204,-5,-0.0172,0,database_schema
2379,10,440674204,9,0.0309,0.1731,database_schema
2379,10,4148593204,9,0.0309,0.1731,database_schema
2379,10,4134862204,-5,-0.0172,0,database_schema
2379,8,36716415204,-5,-0.0172,0,database_schema
2379,8,4310171204,-5,-0.0172,0,database_schema
2379,8,36713915204,-5,-0.0172,0,database_schema
2379,8,4187369204,-5,-0.0172,0,database_schema
2379,2,36716415204,8,0.0275,0.1635,database_schema
2379,2,4310171204,8,0.0275,0.1635,database_schema
2379,2,36713915204,7,0.0241,0.1532,database_schema
2379,2,4187369204,8,0.0275,0.1635,database_schema
2379,5,36716415204,8,0.0275,0.1635,database_schema
2379,5,4310171204,8,0.0275,0.1635,database_schema
2379,5,36713915204,7,0.0241,0.1532,database_schema
2379,5,764054204,8,0.0275,0.1635,database_schema
2379,5,4187369204,8,0.0275,0.1635,database_schema
2379,2,36717682204,-5,-0.0172,0,database_schema
2379,5,36717682204,-5,-0.0172,0,database_schema
2379,8,45768910204,8,0.0275,0.1635,database_schema
2379,8,317009204,10,0.0344,0.1822,database_schema
2379,2,26727204,-5,-0.0172,0,database_schema
2379,5,192671204,10,0.0344,0.1822,database_schema
2379,3,201340204,5,0.0172,0.1299,database_schema
2379,10,199866204,-5,-0.0172,0,database_schema
2379,9,261889204,-5,-0.0172,0,database_schema
2379,1,377575204,-5,-0.0172,0,database_schema
2379,5,377575204,-5,-0.0172,0,database_schema
2379,10,377575204,-5,-0.0172,0,database_schema
2379,10,434169204,6,0.0206,0.1421,database_schema
2379,2,762289204,11,0.0378,0.1907,database_schema
2379,9,762297204,9,0.0309,0.1731,database_schema
2379,9,4027663204,5,0.0172,0.1299,database_schema
2379,2,4266361204,-5,-0.0172,0,database_schema
2379,2,4085332204,-5,-0.0172,0,database_schema
2379,2,4109370204,-5,-0.0172,0,database_schema
2379,1,4266361204,-5,-0.0172,0,database_schema
2379,1,4085332204,-5,-0.0172,0,database_schema
2379,5,4085332204,-5,-0.0172,0,database_schema
2379,9,4180313204,6,0.0206,0.1421,database_schema
2379,9,4317551204,6,0.0206,0.1421,database_schema
2379,9,374313204,7,0.0241,0.1532,database_schema
2379,9,4054845204,6,0.0206,0.1421,database_schema
2379,9,4261033204,6,0.0206,0.1421,database_schema
2379,9,134460204,6,0.0206,0.1421,database_schema
2379,3,434010204,-5,-0.0172,0,database_schema
2379,3,4043918204,6,0.0206,0.1421,database_schema
2379,2,443906204,6,0.0206,0.1421,database_schema
2379,2,432876204,16,0.055,0.2279,database_schema
2379,3,443906204,-5,-0.0172,0,database_schema
2379,3,432876204,9,0.0309,0.1731,database_schema
2379,5,443906204,6,0.0206,0.1421,database_schema
2379,5,436072204,5,0.0172,0.1299,database_schema
2379,10,433743204,-5,-0.0172,0,database_schema
2379,1,440085204,-5,-0.0172,0,database_schema
2379,10,440085204,-5,-0.0172,0,database_schema
2379,2,4008566204,21,0.0722,0.2588,database_schema
2379,1,4008566204,23,0.079,0.2698,database_schema
2379,5,4008566204,20,0.0687,0.253,database_schema
2379,9,37311183204,-5,-0.0172,0,database_schema
2379,2,4177651204,5,0.0172,0.1299,database_schema
2379,2,4201739204,6,0.0206,0.1421,database_schema
2379,1,441836204,8,0.0275,0.1635,database_schema
2379,1,4201739204,8,0.0275,0.1635,database_schema
2379,10,441836204,9,0.0309,0.1731,database_schema
2379,10,4201739204,9,0.0309,0.1731,database_schema
2379,9,36714126204,8,0.0275,0.1635,database_schema
2379,9,4273610204,8,0.0275,0.1635,database_schema
2379,9,4199431204,8,0.0275,0.1635,database_schema
2379,9,4270829204,9,0.0309,0.1731,database_schema
2379,10,4273610204,23,0.079,0.2698,database_schema
2379,10,4199431204,23,0.079,0.2698,database_schema
2379,1,4112141204,-5,-0.0172,0,database_schema
2379,10,4028969204,8,0.0275,0.1635,database_schema
2379,2,26662204,-5,-0.0172,0,database_schema
2379,1,4167354204,-5,-0.0172,0,database_schema
2379,3,4175133204,-5,-0.0172,0,database_schema
2379,3,26662204,-5,-0.0172,0,database_schema
2379,9,137951204,-5,-0.0172,0,database_schema
2379,9,40568467204,-5,-0.0172,0,database_schema
2379,9,4110707204,6,0.0206,0.1421,database_schema
2379,9,4129389204,6,0.0206,0.1421,database_schema
2379,10,197320204,33,0.1134,0.3171,database_schema
2379,10,4126305204,33,0.1134,0.3171,database_schema
2379,10,45769862204,19,0.0653,0.247,database_schema
2379,10,4154630204,-5,-0.0172,0,database_schema
2379,10,40492037204,10,0.0344,0.1822,database_schema
2379,10,4129891204,-5,-0.0172,0,database_schema
2379,10,197506204,11,0.0378,0.1907,database_schema
2379,10,4287399204,6,0.0206,0.1421,database_schema
2379,2,4101480204,9,0.0309,0.1731,database_schema
2379,2,372409204,9,0.0309,0.1731,database_schema
2379,2,4302739204,9,0.0309,0.1731,database_schema
2379,3,43531034204,9,0.0309,0.1731,database_schema
2379,3,4101480204,9,0.0309,0.1731,database_schema
2379,3,372409204,9,0.0309,0.1731,database_schema
2379,3,4200854204,9,0.0309,0.1731,database_schema
2379,3,373852204,9,0.0309,0.1731,database_schema
2379,5,4101480204,8,0.0275,0.1635,database_schema
2379,5,4200854204,8,0.0275,0.1635,database_schema
2379,2,437246204,-5,-0.0172,0,database_schema
2379,5,437246204,-5,-0.0172,0,database_schema
2379,9,437246204,7,0.0241,0.1532,database_schema
2379,2,439249204,-5,-0.0172,0,database_schema
2379,1,439249204,-5,-0.0172,0,database_schema
2379,5,439249204,-5,-0.0172,0,database_schema
2379,2,440360204,11,0.0378,0.1907,database_schema
2379,2,4120314204,11,0.0378,0.1907,database_schema
2379,1,440360204,11,0.0378,0.1907,database_schema
2379,3,4120314204,9,0.0309,0.1731,database_schema
2379,5,440360204,10,0.0344,0.1822,database_schema
2379,2,79903204,-5,-0.0172,0,database_schema
2379,1,79903204,5,0.0172,0.1299,database_schema
2379,10,4117713204,5,0.0172,0.1299,database_schema
2379,10,4180314204,-5,-0.0172,0,database_schema
2379,1,4245252204,-5,-0.0172,0,database_schema
2379,5,439453204,-5,-0.0172,0,database_schema
2379,10,439453204,5,0.0172,0.1299,database_schema
2379,2,4102928204,-5,-0.0172,0,database_schema
2379,2,4288310204,-5,-0.0172,0,database_schema
2379,1,4102928204,-5,-0.0172,0,database_schema
2379,9,4104162204,-5,-0.0172,0,database_schema
2379,10,36712827204,-5,-0.0172,0,database_schema
2379,10,4147035204,-5,-0.0172,0,database_schema
2379,10,4155044204,-5,-0.0172,0,database_schema
2379,10,4187768204,10,0.0344,0.1822,database_schema
2379,10,37119138204,8,0.0275,0.1635,database_schema
2379,10,256717204,6,0.0206,0.1421,database_schema
2379,10,140480204,-5,-0.0172,0,database_schema
2379,4,140673204,14,0.0481,0.214,database_schema
2379,4,444108204,10,0.0344,0.1822,database_schema
2379,2,436677204,7,0.0241,0.1532,database_schema
2379,9,4028238204,5,0.0172,0.1299,database_schema
2379,10,4065997204,7,0.0241,0.1532,database_schema
2379,10,4155033204,-5,-0.0172,0,database_schema
2379,10,4049960204,-5,-0.0172,0,database_schema
2379,10,434621204,6,0.0206,0.1421,database_schema
2379,10,4281109204,-5,-0.0172,0,database_schema
2379,10,4104155204,-5,-0.0172,0,database_schema
2379,8,197032204,-5,-0.0172,0,database_schema
2379,3,4245252204,-5,-0.0172,0,database_schema
2379,9,439453204,-5,-0.0172,0,database_schema
2379,9,4207505204,5,0.0172,0.1299,database_schema
2379,9,4114604204,5,0.0172,0.1299,database_schema
2379,10,4114604204,8,0.0275,0.1635,database_schema
2379,10,4114222204,8,0.0275,0.1635,database_schema
2379,10,432851204,6,0.0206,0.1421,database_schema
2379,10,318096204,-5,-0.0172,0,database_schema
2379,10,4130839204,6,0.0206,0.1421,database_schema
2379,10,4212328204,7,0.0241,0.1532,database_schema
2379,10,4114341204,-5,-0.0172,0,database_schema
2379,10,435231204,-5,-0.0172,0,database_schema
2379,4,438720204,7,0.0241,0.1532,database_schema
2379,9,4150062204,16,0.055,0.2279,database_schema
2379,9,762289204,12,0.0412,0.1988,database_schema
2379,9,79903204,5,0.0172,0.1299,database_schema
2379,10,4115991204,7,0.0241,0.1532,database_schema
2379,9,4079975204,-5,-0.0172,0,database_schema
2379,10,200836204,-5,-0.0172,0,database_schema
2379,10,198249204,-5,-0.0172,0,database_schema
2379,10,4176793204,-5,-0.0172,0,database_schema
2379,10,198860204,-5,-0.0172,0,database_schema
2379,10,4130372204,-5,-0.0172,0,database_schema
2379,10,4134606204,-5,-0.0172,0,database_schema
2379,10,4301891204,-5,-0.0172,0,database_schema
2379,4,4233903204,-5,-0.0172,0,database_schema
2379,4,4115105204,-5,-0.0172,0,database_schema
2379,6,4233903204,-5,-0.0172,0,database_schema
2379,6,4206591204,-5,-0.0172,0,database_schema
2379,9,4153359204,-5,-0.0172,0,database_schema
2379,10,4165998204,-5,-0.0172,0,database_schema
2379,10,315085204,9,0.0309,0.1731,database_schema
2379,9,195562204,7,0.0241,0.1532,database_schema
2379,9,196436204,-5,-0.0172,0,database_schema
2379,9,197311204,7,0.0241,0.1532,database_schema
2379,10,196436204,12,0.0412,0.1988,database_schema
2379,1,35626941204,-5,-0.0172,0,database_schema
2379,10,73754204,5,0.0172,0.1299,database_schema
2379,1,80502204,-5,-0.0172,0,database_schema
2379,2,4129389204,9,0.0309,0.1731,database_schema
2379,2,193518204,8,0.0275,0.1635,database_schema
2379,5,193518204,8,0.0275,0.1635,database_schema
2379,10,4138253204,-5,-0.0172,0,database_schema
2379,10,4201402204,7,0.0241,0.1532,database_schema
2379,1,201061204,-5,-0.0172,0,database_schema
2379,3,201061204,-5,-0.0172,0,database_schema
2379,3,4320791204,9,0.0309,0.1731,database_schema
2379,5,4320791204,16,0.055,0.2279,database_schema
2379,2,372324204,-5,-0.0172,0,database_schema
2379,2,4132093204,9,0.0309,0.1731,database_schema
2379,1,4150372204,-5,-0.0172,0,database_schema
2379,3,4150372204,-5,-0.0172,0,database_schema
2379,5,4132093204,9,0.0309,0.1731,database_schema
2379,5,4109370204,-5,-0.0172,0,database_schema
2379,10,4085332204,7,0.0241,0.1532,database_schema
2379,10,4113020204,7,0.0241,0.1532,database_schema
2379,3,4100065204,5,0.0172,0.1299,database_schema
2379,3,37311061204,5,0.0172,0.1299,database_schema
2379,1,4116964204,12,0.0412,0.1988,database_schema
2379,2,4094061204,10,0.0344,0.1822,database_schema
2379,2,29735204,-5,-0.0172,0,database_schema
2379,4,4193990204,-5,-0.0172,0,database_schema
2379,1,4094061204,11,0.0378,0.1907,database_schema
2379,1,29735204,-5,-0.0172,0,database_schema
2379,3,433968204,8,0.0275,0.1635,database_schema
2379,6,4193990204,-5,-0.0172,0,database_schema
2379,6,4134887204,-5,-0.0172,0,database_schema
2379,4,4126305204,5,0.0172,0.1299,database_schema
2379,4,198124204,12,0.0412,0.1988,database_schema
2379,4,4018852204,6,0.0206,0.1421,database_schema
2379,3,4126305204,7,0.0241,0.1532,database_schema
2379,3,4018852204,8,0.0275,0.1635,database_schema
2379,6,197320204,5,0.0172,0.1299,database_schema
2379,6,4242411204,6,0.0206,0.1421,database_schema
2379,7,201826204,11,0.0378,0.1907,database_schema
2379,9,373764204,-5,-0.0172,0,database_schema
2379,4,433736204,18,0.0619,0.2409,database_schema
2379,6,433736204,17,0.0584,0.2345,database_schema
2379,10,433996204,5,0.0172,0.1299,database_schema
2379,4,4042584204,7,0.0241,0.1532,database_schema
2379,4,4029305204,7,0.0241,0.1532,database_schema
2379,4,4042074204,11,0.0378,0.1907,database_schema
2379,4,437827204,7,0.0241,0.1532,database_schema
2379,6,4041554204,7,0.0241,0.1532,database_schema
2379,6,437827204,7,0.0241,0.1532,database_schema
2379,2,441829204,6,0.0206,0.1421,database_schema
2379,1,441829204,6,0.0206,0.1421,database_schema
2379,6,442793204,19,0.0653,0.247,database_schema
2379,7,442793204,5,0.0172,0.1299,database_schema
2379,4,444070204,6,0.0206,0.1421,database_schema
2379,4,438557204,-5,-0.0172,0,database_schema
2379,4,4034964204,-5,-0.0172,0,database_schema
2379,4,4051210204,-5,-0.0172,0,database_schema
2379,4,4042728204,-5,-0.0172,0,database_schema
2379,8,40484533204,7,0.0241,0.1532,database_schema
2379,6,4239206204,-5,-0.0172,0,database_schema
2379,7,438557204,-5,-0.0172,0,database_schema
2379,7,4034964204,-5,-0.0172,0,database_schema
2379,7,4042074204,6,0.0206,0.1421,database_schema
2379,7,4051210204,-5,-0.0172,0,database_schema
2379,7,40481841204,16,0.055,0.2279,database_schema
2379,7,40484533204,-5,-0.0172,0,database_schema
2379,10,4032787204,6,0.0206,0.1421,database_schema
2379,10,4171569204,-5,-0.0172,0,database_schema
2379,10,198199204,-5,-0.0172,0,database_schema
2379,2,4228361204,8,0.0275,0.1635,database_schema
2379,1,4228361204,9,0.0309,0.1731,database_schema
2379,5,4228361204,8,0.0275,0.1635,database_schema
2379,1,36712860204,-5,-0.0172,0,database_schema
2379,4,37311673204,-5,-0.0172,0,database_schema
2379,6,4214376204,5,0.0172,0.1299,database_schema
2379,4,37016349204,-5,-0.0172,0,database_schema
2379,6,37016349204,-5,-0.0172,0,database_schema
2379,6,443732204,14,0.0481,0.214,database_schema
2379,10,42537705204,-5,-0.0172,0,database_schema
2379,10,42537706204,-5,-0.0172,0,database_schema
2379,10,37016768204,-5,-0.0172,0,database_schema
2379,10,4000938204,7,0.0241,0.1532,database_schema
2379,10,40493038204,-5,-0.0172,0,database_schema
2379,4,24134204,-5,-0.0172,0,database_schema
2379,10,74132204,-5,-0.0172,0,database_schema
2379,10,75354204,-5,-0.0172,0,database_schema
2379,2,74132204,-5,-0.0172,0,database_schema
2379,1,74132204,-5,-0.0172,0,database_schema
2379,1,75354204,-5,-0.0172,0,database_schema
2379,3,74132204,-5,-0.0172,0,database_schema
2379,3,75354204,-5,-0.0172,0,database_schema
2379,5,75354204,-5,-0.0172,0,database_schema
2379,2,4187244204,8,0.0275,0.1635,database_schema
2379,2,138519204,-5,-0.0172,0,database_schema
2379,1,80493204,9,0.0309,0.1731,database_schema
2379,1,4187244204,9,0.0309,0.1731,database_schema
2379,1,138519204,6,0.0206,0.1421,database_schema
2379,3,80813204,-5,-0.0172,0,database_schema
2379,3,80493204,6,0.0206,0.1421,database_schema
2379,5,4048684204,5,0.0172,0.1299,database_schema
2379,5,138519204,-5,-0.0172,0,database_schema
2379,10,4048684204,8,0.0275,0.1635,database_schema
2379,10,80813204,6,0.0206,0.1421,database_schema
2379,8,4227449204,7,0.0241,0.1532,database_schema
2379,8,80813204,-5,-0.0172,0,database_schema
2379,8,42538572204,7,0.0241,0.1532,database_schema
2379,8,80493204,-5,-0.0172,0,database_schema
2379,8,138519204,-5,-0.0172,0,database_schema
2379,8,4179141204,7,0.0241,0.1532,database_schema
2379,2,136788204,-5,-0.0172,0,database_schema
2379,5,136788204,-5,-0.0172,0,database_schema
2379,2,4308802204,-5,-0.0172,0,database_schema
2379,2,141941204,-5,-0.0172,0,database_schema
2379,2,4001454204,-5,-0.0172,0,database_schema
2379,2,4002139204,-5,-0.0172,0,database_schema
2379,1,4001454204,-5,-0.0172,0,database_schema
2379,1,4002139204,-5,-0.0172,0,database_schema
2379,5,4308802204,-5,-0.0172,0,database_schema
2379,5,4002139204,-5,-0.0172,0,database_schema
2379,4,4227449204,5,0.0172,0.1299,database_schema
2379,4,4187244204,-5,-0.0172,0,database_schema
2379,4,80180204,5,0.0172,0.1299,database_schema
2379,6,4178680204,5,0.0172,0.1299,database_schema
2379,10,199860204,10,0.0344,0.1822,database_schema
2379,5,4223759204,15,0.0515,0.2211,database_schema
2379,5,257007204,15,0.0515,0.2211,database_schema
2379,5,36683564204,18,0.0619,0.2409,database_schema
2379,2,4141028204,-5,-0.0172,0,database_schema
2379,1,4141028204,-5,-0.0172,0,database_schema
2379,5,4141028204,-5,-0.0172,0,database_schema
2379,5,314131204,-5,-0.0172,0,database_schema
2379,10,4033294204,8,0.0275,0.1635,database_schema
2379,10,4027731204,8,0.0275,0.1635,database_schema
2379,9,436785204,-5,-0.0172,0,database_schema
2379,3,35624868204,8,0.0275,0.1635,database_schema
2379,10,4251304204,9,0.0309,0.1731,database_schema
2379,10,4068482204,8,0.0275,0.1635,database_schema
2379,2,4068482204,5,0.0172,0.1299,database_schema
2379,4,75344204,-5,-0.0172,0,database_schema
2379,4,4178431204,-5,-0.0172,0,database_schema
2379,6,75344204,-5,-0.0172,0,database_schema
2379,6,4178431204,-5,-0.0172,0,database_schema
2379,10,444434204,5,0.0172,0.1299,database_schema
2379,10,4133495204,5,0.0172,0.1299,database_schema
2379,9,137213204,16,0.055,0.2279,database_schema
2379,9,4333000204,-5,-0.0172,0,database_schema
2379,10,378743204,5,0.0172,0.1299,database_schema
2379,9,4094061204,9,0.0309,0.1731,database_schema
2379,9,433968204,9,0.0309,0.1731,database_schema
2379,10,76786204,-5,-0.0172,0,database_schema
2379,10,75346204,-5,-0.0172,0,database_schema
2379,10,4134133204,-5,-0.0172,0,database_schema
2379,1,78619204,-5,-0.0172,0,database_schema
2379,4,4212076204,-5,-0.0172,0,database_schema
2379,4,441737204,-5,-0.0172,0,database_schema
2379,6,4212076204,-5,-0.0172,0,database_schema
2379,6,441737204,-5,-0.0172,0,database_schema
2379,9,79061204,5,0.0172,0.1299,database_schema
2379,10,79061204,11,0.0378,0.1907,database_schema
2379,2,81659204,-5,-0.0172,0,database_schema
2379,2,4114604204,-5,-0.0172,0,database_schema
2379,2,4189458204,9,0.0309,0.1731,database_schema
2379,2,4105866204,9,0.0309,0.1731,database_schema
2379,2,381537204,-5,-0.0172,0,database_schema
2379,1,381537204,-5,-0.0172,0,database_schema
2379,9,433163204,6,0.0206,0.1421,database_schema
2379,8,433316204,7,0.0241,0.1532,database_schema
2379,9,437833204,14,0.0481,0.214,database_schema
2379,9,438485204,8,0.0275,0.1635,database_schema
2379,10,4133194204,-5,-0.0172,0,database_schema
2379,10,4116928204,5,0.0172,0.1299,database_schema
2379,10,441829204,14,0.0481,0.214,database_schema
2379,6,4307254204,-5,-0.0172,0,database_schema
2379,6,4154739204,-5,-0.0172,0,database_schema
2379,10,4058637204,-5,-0.0172,0,database_schema
2379,9,4043395204,-5,-0.0172,0,database_schema
2379,10,4108644204,7,0.0241,0.1532,database_schema
2379,10,4208857204,8,0.0275,0.1635,database_schema
2379,9,434002204,-5,-0.0172,0,database_schema
2379,9,4171919204,-5,-0.0172,0,database_schema
2379,9,201340204,8,0.0275,0.1635,database_schema
2379,9,4225273204,-5,-0.0172,0,database_schema
2379,10,4225273204,10,0.0344,0.1822,database_schema
2379,10,4234788204,-5,-0.0172,0,database_schema
2379,5,75576204,-5,-0.0172,0,database_schema
2379,5,196151204,14,0.0481,0.214,database_schema
2379,5,4340520204,-5,-0.0172,0,database_schema
2379,9,4334643204,-5,-0.0172,0,database_schema
2379,1,40482267204,-5,-0.0172,0,database_schema
2379,10,40482267204,7,0.0241,0.1532,database_schema
2379,10,43530807204,-5,-0.0172,0,database_schema
2379,10,200447204,-5,-0.0172,0,database_schema
2379,9,24609204,-5,-0.0172,0,database_schema
2379,9,30361204,6,0.0206,0.1421,database_schema
2379,10,4186162204,-5,-0.0172,0,database_schema
2379,1,73090204,-5,-0.0172,0,database_schema
2379,3,73090204,-5,-0.0172,0,database_schema
2379,2,4029490204,6,0.0206,0.1421,database_schema
2379,1,4029490204,7,0.0241,0.1532,database_schema
2379,5,4029490204,6,0.0206,0.1421,database_schema
2379,5,75650204,6,0.0206,0.1421,database_schema
2379,10,138384204,11,0.0378,0.1907,database_schema
2379,10,4142479204,7,0.0241,0.1532,database_schema
2379,10,138387204,7,0.0241,0.1532,database_schema
2379,2,138387204,-5,-0.0172,0,database_schema
2379,5,4142479204,-5,-0.0172,0,database_schema
2379,5,138387204,-5,-0.0172,0,database_schema
2379,1,43531033204,8,0.0275,0.1635,database_schema
2379,10,140090204,7,0.0241,0.1532,database_schema
2379,10,4182966204,9,0.0309,0.1731,database_schema
2379,1,193322204,7,0.0241,0.1532,database_schema
2379,2,195771204,-5,-0.0172,0,database_schema
2379,9,4126305204,16,0.055,0.2279,database_schema
2379,9,192359204,16,0.055,0.2279,database_schema
2379,2,197320204,14,0.0481,0.214,database_schema
2379,2,4126305204,14,0.0481,0.214,database_schema
2379,2,4018852204,20,0.0687,0.253,database_schema
2379,1,4126305204,15,0.0515,0.2211,database_schema
2379,5,197320204,12,0.0412,0.1988,database_schema
2379,5,4018852204,17,0.0584,0.2345,database_schema
2379,9,44782775204,7,0.0241,0.1532,database_schema
2379,10,321822204,8,0.0275,0.1635,database_schema
2379,10,44782775204,8,0.0275,0.1635,database_schema
2379,10,4231893204,-5,-0.0172,0,database_schema
2379,4,438120204,6,0.0206,0.1421,database_schema
2379,8,434626204,5,0.0172,0.1299,database_schema
2379,8,4181019204,5,0.0172,0.1299,database_schema
2379,8,4103399204,5,0.0172,0.1299,database_schema
2379,7,4181019204,-5,-0.0172,0,database_schema
2379,7,441838204,6,0.0206,0.1421,database_schema
2379,7,435243204,5,0.0172,0.1299,database_schema
2379,1,35622961204,9,0.0309,0.1731,database_schema
2379,1,4244690204,9,0.0309,0.1731,database_schema
2379,1,37109940204,7,0.0241,0.1532,database_schema
2379,10,436086204,-5,-0.0172,0,database_schema
2379,10,35622961204,14,0.0481,0.214,database_schema
2379,10,4244690204,14,0.0481,0.214,database_schema
2379,4,440387204,5,0.0172,0.1299,database_schema
2379,4,433180204,6,0.0206,0.1421,database_schema
2379,9,440387204,12,0.0412,0.1988,database_schema
2379,9,433180204,14,0.0481,0.214,database_schema
2379,3,440387204,8,0.0275,0.1635,database_schema
2379,3,433180204,10,0.0344,0.1822,database_schema
2379,6,433180204,6,0.0206,0.1421,database_schema
2379,1,81659204,5,0.0172,0.1299,database_schema
2379,5,443412204,-5,-0.0172,0,database_schema
2379,10,443412204,5,0.0172,0.1299,database_schema
2379,2,443600204,-5,-0.0172,0,database_schema
2379,2,4018050204,-5,-0.0172,0,database_schema
2379,1,443600204,5,0.0172,0.1299,database_schema
2379,1,444234204,-5,-0.0172,0,database_schema
2379,10,444234204,-5,-0.0172,0,database_schema
2379,10,4021558204,6,0.0206,0.1421,database_schema
2379,10,759853204,8,0.0275,0.1635,database_schema
2379,9,4201705204,7,0.0241,0.1532,database_schema
2379,10,4052226204,6,0.0206,0.1421,database_schema
2379,1,4110915204,-5,-0.0172,0,database_schema
2379,10,4110915204,-5,-0.0172,0,database_schema
2379,1,74816204,-5,-0.0172,0,database_schema
2379,2,4065997204,-5,-0.0172,0,database_schema
2379,1,4065997204,-5,-0.0172,0,database_schema
2379,5,4065997204,-5,-0.0172,0,database_schema
2379,5,4054062204,-5,-0.0172,0,database_schema
2379,10,4054062204,-5,-0.0172,0,database_schema
2379,10,4164346204,-5,-0.0172,0,database_schema
2379,3,4129405204,-5,-0.0172,0,database_schema
2379,2,4109685204,-5,-0.0172,0,database_schema
2379,1,4152960204,-5,-0.0172,0,database_schema
2379,1,4109685204,-5,-0.0172,0,database_schema
2379,2,4115367204,-5,-0.0172,0,database_schema
2379,1,4208857204,-5,-0.0172,0,database_schema
2379,5,4208857204,-5,-0.0172,0,database_schema
2379,9,4116574204,7,0.0241,0.1532,database_schema
2379,9,74635204,7,0.0241,0.1532,database_schema
2379,9,4216397204,10,0.0344,0.1822,database_schema
2379,1,4114604204,-5,-0.0172,0,database_schema
2379,3,4114604204,-5,-0.0172,0,database_schema
2379,10,81144204,-5,-0.0172,0,database_schema
2379,9,81144204,-5,-0.0172,0,database_schema
2379,5,4189458204,9,0.0309,0.1731,database_schema
2379,5,4105866204,9,0.0309,0.1731,database_schema
2379,10,438531204,-5,-0.0172,0,database_schema
2379,9,137548204,-5,-0.0172,0,database_schema
2379,4,4316083204,7,0.0241,0.1532,database_schema
2379,3,140214204,10,0.0344,0.1822,database_schema
2379,6,4316083204,6,0.0206,0.1421,database_schema
2379,9,4109085204,-5,-0.0172,0,database_schema
2379,9,257004204,14,0.0481,0.214,database_schema
2379,10,438878204,-5,-0.0172,0,database_schema
2379,9,4130373204,11,0.0378,0.1907,database_schema
2379,9,193431204,9,0.0309,0.1731,database_schema
2379,9,4130514204,9,0.0309,0.1731,database_schema
2379,9,4143250204,9,0.0309,0.1731,database_schema
2379,9,45763613204,9,0.0309,0.1731,database_schema
2379,9,196931204,12,0.0412,0.1988,database_schema
2379,9,4028253204,12,0.0412,0.1988,database_schema
2379,9,442099204,8,0.0275,0.1635,database_schema
2379,9,442111204,-5,-0.0172,0,database_schema
2379,9,4114336204,10,0.0344,0.1822,database_schema
2379,9,42596178204,10,0.0344,0.1822,database_schema
2379,9,4239897204,10,0.0344,0.1822,database_schema
2379,9,442103204,8,0.0275,0.1635,database_schema
2379,9,77234204,6,0.0206,0.1421,database_schema
2379,9,4131598204,10,0.0344,0.1822,database_schema
2379,8,4024561204,13,0.0447,0.2066,database_schema
2379,7,4024561204,6,0.0206,0.1421,database_schema
